,AR_PRCP,AR_TMAX,AR_TMIN,MJOPhase_OLR,MJOAmplitude_OLR,AR_ERA5_Soil_Moisture_Lev1,AR_ERA5_Soil_Moisture_Lev2,MJOPhase_OLR_lag5,MJOPhase_OLR_lag10,MJOPhase_OLR_lag15,MJOPhase_OLR_lag20,MJOPhase_OLR_lag25,MJOPhase_OLR_lag30,MJOAmplitude_OLR_lag5,MJOAmplitude_OLR_lag10,MJOAmplitude_OLR_lag15,MJOAmplitude_OLR_lag20,MJOAmplitude_OLR_lag25,MJOAmplitude_OLR_lag30,AR_ERA5_Soil_Moisture_Lev1_lag5,AR_ERA5_Soil_Moisture_Lev1_lag10,AR_ERA5_Soil_Moisture_Lev1_lag15,AR_ERA5_Soil_Moisture_Lev1_lag20,AR_ERA5_Soil_Moisture_Lev1_lag25,AR_ERA5_Soil_Moisture_Lev1_lag30,AR_ERA5_Soil_Moisture_Lev2_lag5,AR_ERA5_Soil_Moisture_Lev2_lag10,AR_ERA5_Soil_Moisture_Lev2_lag15,AR_ERA5_Soil_Moisture_Lev2_lag20,AR_ERA5_Soil_Moisture_Lev2_lag25,AR_ERA5_Soil_Moisture_Lev2_lag30
2008-01-04,,,8.5,5,2.298,0.12649894,0.1395745,5.0,4.0,3.0,3.0,2.0,1.0,1.6639,2.1069,2.7702,2.7546,2.4079,2.9474,0.12220063,0.12285104,0.12401479,0.12549604,0.12529743,0.17691481,0.14175037,0.13985625,0.14276417,0.14363775,0.15161462,0.16272995
2008-01-05,,,15.0,6,2.0275,0.12552261,0.13907704,5.0,4.0,3.0,3.0,3.0,1.0,1.6840000000000002,1.7616,2.6907,2.8738,2.5212,2.678,0.1239015,0.12572263,0.13490671,0.12641221,0.12515335,0.15745567,0.14191753,0.14109248,0.14265901,0.14379413,0.15067095,0.16071853
2008-01-06,,36.0,23.8,6,1.9988,0.123940654,0.14314702,5.0,4.0,4.0,3.0,3.0,2.0,1.7193,1.7199,2.7098,2.8273,2.3861,2.241,0.12440363,0.12472534,0.13408846,0.12217406,0.12365392,0.14655116,0.14395995,0.14124887,0.14207527,0.14215212,0.1488577,0.15775266
2008-01-07,0.0,,20.0,6,1.992,0.13822311,0.14541458,5.0,5.0,4.0,3.0,3.0,2.0,1.882,1.916,2.6665,2.6854,2.3797,2.1769,0.120113716,0.12478268,0.12624156,0.124574274,0.11685468,0.13519764,0.14209414,0.14199573,0.1395947,0.14029035,0.14422013,0.1554541
2008-01-08,,36.0,23.5,6,1.8406,0.12997618,0.14422148,5.0,5.0,4.0,3.0,3.0,2.0,2.113,1.933,2.6639,2.6451,2.5575,2.2955,0.12928101,0.11997944,0.12335318,0.12390149,0.122315325,0.13035803,0.14050604,0.14132705,0.13932374,0.14076623,0.14235704,0.15280907
2008-01-09,,36.0,19.0,7,1.6422,0.12139916,0.1394936,5.0,5.0,4.0,3.0,3.0,2.0,2.298,1.6639,2.1069,2.7702,2.7546,2.4079,0.12649894,0.12220063,0.12285104,0.12401479,0.12549604,0.12529743,0.1395745,0.14175037,0.13985625,0.14276417,0.14363775,0.15161462
2008-01-10,0.5,35.6,18.4,7,1.6941,0.11669102,0.13784349,6.0,5.0,4.0,3.0,3.0,3.0,2.0275,1.6840000000000002,1.7616,2.6907,2.8738,2.5212,0.12552261,0.1239015,0.12572263,0.13490671,0.12641221,0.12515335,0.13907704,0.14191753,0.14109248,0.14265901,0.14379413,0.15067095
2008-01-11,0.0,,9.0,7,1.8079,0.119682916,0.1393844,6.0,5.0,4.0,4.0,3.0,3.0,1.9988,1.7193,1.7199,2.7098,2.8273,2.3861,0.123940654,0.12440363,0.12472534,0.13408846,0.12217406,0.12365392,0.14314702,0.14395995,0.14124887,0.14207527,0.14215212,0.1488577
2008-01-12,,,12.6,7,1.6853,0.1191472,0.13796887,6.0,5.0,5.0,4.0,3.0,3.0,1.992,1.882,1.916,2.6665,2.6854,2.3797,0.13822311,0.120113716,0.12478268,0.12624156,0.124574274,0.11685468,0.14541458,0.14209414,0.14199573,0.1395947,0.14029035,0.14422013
2008-01-13,,,21.5,7,1.6421,0.111690566,0.13354295,6.0,5.0,5.0,4.0,3.0,3.0,1.8406,2.113,1.933,2.6639,2.6451,2.5575,0.12997618,0.12928101,0.11997944,0.12335318,0.12390149,0.122315325,0.14422148,0.14050604,0.14132705,0.13932374,0.14076623,0.14235704
2008-01-14,,37.2,22.5,7,1.6586,0.1123018,0.13294843,7.0,5.0,5.0,4.0,3.0,3.0,1.6422,2.298,1.6639,2.1069,2.7702,2.7546,0.12139916,0.12649894,0.12220063,0.12285104,0.12401479,0.12549604,0.1394936,0.1395745,0.14175037,0.13985625,0.14276417,0.14363775
2008-01-15,,38.0,22.0,7,1.9919,0.10234143,0.12391867,7.0,6.0,5.0,4.0,3.0,3.0,1.6941,2.0275,1.6840000000000002,1.7616,2.6907,2.8738,0.11669102,0.12552261,0.1239015,0.12572263,0.13490671,0.12641221,0.13784349,0.13907704,0.14191753,0.14109248,0.14265901,0.14379413
2008-01-16,,,12.0,7,2.1792,0.13810281,0.12357354,7.0,6.0,5.0,4.0,4.0,3.0,1.8079,1.9988,1.7193,1.7199,2.7098,2.8273,0.119682916,0.123940654,0.12440363,0.12472534,0.13408846,0.12217406,0.1393844,0.14314702,0.14395995,0.14124887,0.14207527,0.14215212
2008-01-17,,,14.6,7,2.2485,0.13498643,0.12618218,7.0,6.0,5.0,5.0,4.0,3.0,1.6853,1.992,1.882,1.916,2.6665,2.6854,0.1191472,0.13822311,0.120113716,0.12478268,0.12624156,0.124574274,0.13796887,0.14541458,0.14209414,0.14199573,0.1395947,0.14029035
2008-01-18,,33.6,15.5,7,2.2128,0.1273242,0.12536387,7.0,6.0,5.0,5.0,4.0,3.0,1.6421,1.8406,2.113,1.933,2.6639,2.6451,0.111690566,0.12997618,0.12928101,0.11997944,0.12335318,0.12390149,0.13354295,0.14422148,0.14050604,0.14132705,0.13932374,0.14076623
2008-01-19,,,15.2,7,2.1616,0.1287355,0.12816393,7.0,7.0,5.0,5.0,4.0,3.0,1.6586,1.6422,2.298,1.6639,2.1069,2.7702,0.1123018,0.12139916,0.12649894,0.12220063,0.12285104,0.12401479,0.13294843,0.1394936,0.1395745,0.14175037,0.13985625,0.14276417
2008-01-20,,,12.0,7,1.9349,0.12525266,0.12741302,7.0,7.0,6.0,5.0,4.0,3.0,1.9919,1.6941,2.0275,1.6840000000000002,1.7616,2.6907,0.10234143,0.11669102,0.12552261,0.1239015,0.12572263,0.13490671,0.12391867,0.13784349,0.13907704,0.14191753,0.14109248,0.14265901
2008-01-21,0.5,32.6,18.8,7,1.3255,0.13288975,0.12732,7.0,7.0,6.0,5.0,4.0,4.0,2.1792,1.8079,1.9988,1.7193,1.7199,2.7098,0.13810281,0.119682916,0.123940654,0.12440363,0.12472534,0.13408846,0.12357354,0.1393844,0.14314702,0.14395995,0.14124887,0.14207527
2008-01-22,0.0,33.4,18.0,8,0.8158,0.15602058,0.13029802,7.0,7.0,6.0,5.0,5.0,4.0,2.2485,1.6853,1.992,1.882,1.916,2.6665,0.13498643,0.1191472,0.13822311,0.120113716,0.12478268,0.12624156,0.12618218,0.13796887,0.14541458,0.14209414,0.14199573,0.1395947
2008-01-23,2.0,,17.4,1,1.1533,0.18467638,0.13231751,7.0,7.0,6.0,5.0,5.0,4.0,2.2128,1.6421,1.8406,2.113,1.933,2.6639,0.1273242,0.111690566,0.12997618,0.12928101,0.11997944,0.12335318,0.12536387,0.13354295,0.14422148,0.14050604,0.14132705,0.13932374
2008-01-24,6.1,,16.2,1,1.5558,0.16268553,0.13397706,7.0,7.0,7.0,5.0,5.0,4.0,2.1616,1.6586,1.6422,2.298,1.6639,2.1069,0.1287355,0.1123018,0.12139916,0.12649894,0.12220063,0.12285104,0.12816393,0.13294843,0.1394936,0.1395745,0.14175037,0.13985625
2008-01-25,7.9,33.4,17.4,2,1.7772,0.23849818,0.13885729,7.0,7.0,7.0,6.0,5.0,4.0,1.9349,1.9919,1.6941,2.0275,1.6840000000000002,1.7616,0.12525266,0.10234143,0.11669102,0.12552261,0.1239015,0.12572263,0.12741302,0.12391867,0.13784349,0.13907704,0.14191753,0.14109248
2008-01-26,4.1,28.7,20.6,2,1.67,0.23359564,0.14879298,7.0,7.0,7.0,6.0,5.0,4.0,1.3255,2.1792,1.8079,1.9988,1.7193,1.7199,0.13288975,0.13810281,0.119682916,0.123940654,0.12440363,0.12472534,0.12732,0.12357354,0.1393844,0.14314702,0.14395995,0.14124887
2008-01-27,5.1,,18.0,2,1.4755,0.24846275,0.15414506,8.0,7.0,7.0,6.0,5.0,5.0,0.8158,2.2485,1.6853,1.992,1.882,1.916,0.15602058,0.13498643,0.1191472,0.13822311,0.120113716,0.12478268,0.13029802,0.12618218,0.13796887,0.14541458,0.14209414,0.14199573
2008-01-28,0.0,29.0,17.4,3,1.5185,0.33447358,0.18098089,1.0,7.0,7.0,6.0,5.0,5.0,1.1533,2.2128,1.6421,1.8406,2.113,1.933,0.18467638,0.1273242,0.111690566,0.12997618,0.12928101,0.11997944,0.13231751,0.12536387,0.13354295,0.14422148,0.14050604,0.14132705
2008-01-29,1.0,24.3,18.6,3,1.5724,0.2867964,0.22008337,1.0,7.0,7.0,7.0,5.0,5.0,1.5558,2.1616,1.6586,1.6422,2.298,1.6639,0.16268553,0.1287355,0.1123018,0.12139916,0.12649894,0.12220063,0.13397706,0.12816393,0.13294843,0.1394936,0.1395745,0.14175037
2008-01-30,3.0,,16.0,3,1.6423,0.26590633,0.22486924,2.0,7.0,7.0,7.0,6.0,5.0,1.7772,1.9349,1.9919,1.6941,2.0275,1.6840000000000002,0.23849818,0.12525266,0.10234143,0.11669102,0.12552261,0.1239015,0.13885729,0.12741302,0.12391867,0.13784349,0.13907704,0.14191753
2008-01-31,0.0,,15.5,3,1.6998,0.24223559,0.22257876,2.0,7.0,7.0,7.0,6.0,5.0,1.67,1.3255,2.1792,1.8079,1.9988,1.7193,0.23359564,0.13288975,0.13810281,0.119682916,0.123940654,0.12440363,0.14879298,0.12732,0.12357354,0.1393844,0.14314702,0.14395995
2008-02-01,,,18.8,3,1.7237,0.21769205,0.21663082,2.0,8.0,7.0,7.0,6.0,5.0,1.4755,0.8158,2.2485,1.6853,1.992,1.882,0.24846275,0.15602058,0.13498643,0.1191472,0.13822311,0.120113716,0.15414506,0.13029802,0.12618218,0.13796887,0.14541458,0.14209414
2008-02-02,,35.3,15.4,3,1.9089,0.19452065,0.20943587,3.0,1.0,7.0,7.0,6.0,5.0,1.5185,1.1533,2.2128,1.6421,1.8406,2.113,0.33447358,0.18467638,0.1273242,0.111690566,0.12997618,0.12928101,0.18098089,0.13231751,0.12536387,0.13354295,0.14422148,0.14050604
2008-02-03,,,13.5,3,1.568,0.17825481,0.20386942,3.0,1.0,7.0,7.0,7.0,5.0,1.5724,1.5558,2.1616,1.6586,1.6422,2.298,0.2867964,0.16268553,0.1287355,0.1123018,0.12139916,0.12649894,0.22008337,0.13397706,0.12816393,0.13294843,0.1394936,0.1395745
2008-02-04,,33.4,21.2,4,1.5676,0.16046713,0.19639,3.0,2.0,7.0,7.0,7.0,6.0,1.6423,1.7772,1.9349,1.9919,1.6941,2.0275,0.26590633,0.23849818,0.12525266,0.10234143,0.11669102,0.12552261,0.22486924,0.13885729,0.12741302,0.12391867,0.13784349,0.13907704
2008-02-05,2.0,35.0,15.5,4,1.5321,0.15352243,0.19257885,3.0,2.0,7.0,7.0,7.0,6.0,1.6998,1.67,1.3255,2.1792,1.8079,1.9988,0.24223559,0.23359564,0.13288975,0.13810281,0.119682916,0.123940654,0.22257876,0.14879298,0.12732,0.12357354,0.1393844,0.14314702
2008-02-06,0.0,,17.5,4,1.7082,0.20191436,0.18762314,3.0,2.0,8.0,7.0,7.0,6.0,1.7237,1.4755,0.8158,2.2485,1.6853,1.992,0.21769205,0.24846275,0.15602058,0.13498643,0.1191472,0.13822311,0.21663082,0.15414506,0.13029802,0.12618218,0.13796887,0.14541458
2008-02-07,0.0,34.8,14.0,4,1.9869,0.28599632,0.21048605,3.0,3.0,1.0,7.0,7.0,6.0,1.9089,1.5185,1.1533,2.2128,1.6421,1.8406,0.19452065,0.33447358,0.18467638,0.1273242,0.111690566,0.12997618,0.20943587,0.18098089,0.13231751,0.12536387,0.13354295,0.14422148
2008-02-08,,24.0,10.2,4,2.1842,0.25103924,0.21409364,3.0,3.0,1.0,7.0,7.0,7.0,1.568,1.5724,1.5558,2.1616,1.6586,1.6422,0.17825481,0.2867964,0.16268553,0.1287355,0.1123018,0.12139916,0.20386942,0.22008337,0.13397706,0.12816393,0.13294843,0.1394936
2008-02-09,,,13.6,4,2.0767,0.29612595,0.25237778,4.0,3.0,2.0,7.0,7.0,7.0,1.5676,1.6423,1.7772,1.9349,1.9919,1.6941,0.16046713,0.26590633,0.23849818,0.12525266,0.10234143,0.11669102,0.19639,0.22486924,0.13885729,0.12741302,0.12391867,0.13784349
2008-02-10,,,12.4,5,2.0121,0.29344875,0.25746158,4.0,3.0,2.0,7.0,7.0,7.0,1.5321,1.6998,1.67,1.3255,2.1792,1.8079,0.15352243,0.24223559,0.23359564,0.13288975,0.13810281,0.119682916,0.19257885,0.22257876,0.14879298,0.12732,0.12357354,0.1393844
2008-02-11,,,14.0,5,1.6881,0.2630613,0.25312868,4.0,3.0,2.0,8.0,7.0,7.0,1.7082,1.7237,1.4755,0.8158,2.2485,1.6853,0.20191436,0.21769205,0.24846275,0.15602058,0.13498643,0.1191472,0.18762314,0.21663082,0.15414506,0.13029802,0.12618218,0.13796887
2008-02-12,,30.0,17.0,5,1.4728,0.2343006,0.2443753,4.0,3.0,3.0,1.0,7.0,7.0,1.9869,1.9089,1.5185,1.1533,2.2128,1.6421,0.28599632,0.19452065,0.33447358,0.18467638,0.1273242,0.111690566,0.21048605,0.20943587,0.18098089,0.13231751,0.12536387,0.13354295
2008-02-13,,,16.5,5,1.0811,0.20759602,0.23377496,4.0,3.0,3.0,1.0,7.0,7.0,2.1842,1.568,1.5724,1.5558,2.1616,1.6586,0.25103924,0.17825481,0.2867964,0.16268553,0.1287355,0.1123018,0.21409364,0.20386942,0.22008337,0.13397706,0.12816393,0.13294843
2008-02-14,,,21.4,6,0.825,0.1853114,0.22241428,4.0,4.0,3.0,2.0,7.0,7.0,2.0767,1.5676,1.6423,1.7772,1.9349,1.9919,0.29612595,0.16046713,0.26590633,0.23849818,0.12525266,0.10234143,0.25237778,0.19639,0.22486924,0.13885729,0.12741302,0.12391867
2008-02-15,,35.2,16.0,7,1.0749,0.16931131,0.21016654,5.0,4.0,3.0,2.0,7.0,7.0,2.0121,1.5321,1.6998,1.67,1.3255,2.1792,0.29344875,0.15352243,0.24223559,0.23359564,0.13288975,0.13810281,0.25746158,0.19257885,0.22257876,0.14879298,0.12732,0.12357354
2008-02-16,0.3,35.0,19.0,7,1.3197,0.16485915,0.20247817,5.0,4.0,3.0,2.0,8.0,7.0,1.6881,1.7082,1.7237,1.4755,0.8158,2.2485,0.2630613,0.20191436,0.21769205,0.24846275,0.15602058,0.13498643,0.25312868,0.18762314,0.21663082,0.15414506,0.13029802,0.12618218
2008-02-17,0.0,36.8,19.0,8,1.3187,0.15287203,0.19531152,5.0,4.0,3.0,3.0,1.0,7.0,1.4728,1.9869,1.9089,1.5185,1.1533,2.2128,0.2343006,0.28599632,0.19452065,0.33447358,0.18467638,0.1273242,0.2443753,0.21048605,0.20943587,0.18098089,0.13231751,0.12536387
2008-02-18,,38.0,18.0,8,1.2654,0.31667888,0.20149268,5.0,4.0,3.0,3.0,1.0,7.0,1.0811,2.1842,1.568,1.5724,1.5558,2.1616,0.20759602,0.25103924,0.17825481,0.2867964,0.16268553,0.1287355,0.23377496,0.21409364,0.20386942,0.22008337,0.13397706,0.12816393
2008-02-19,39.9,,17.7,1,1.139,0.325828,0.27240962,6.0,4.0,4.0,3.0,2.0,7.0,0.825,2.0767,1.5676,1.6423,1.7772,1.9349,0.1853114,0.29612595,0.16046713,0.26590633,0.23849818,0.12525266,0.22241428,0.25237778,0.19639,0.22486924,0.13885729,0.12741302
2008-02-20,0.0,,18.3,1,1.0509,0.30552542,0.29188198,7.0,5.0,4.0,3.0,2.0,7.0,1.0749,2.0121,1.5321,1.6998,1.67,1.3255,0.16931131,0.29344875,0.15352243,0.24223559,0.23359564,0.13288975,0.21016654,0.25746158,0.19257885,0.22257876,0.14879298,0.12732
2008-02-21,,34.5,17.0,1,1.0181,0.2772011,0.2806386,7.0,5.0,4.0,3.0,2.0,8.0,1.3197,1.6881,1.7082,1.7237,1.4755,0.8158,0.16485915,0.2630613,0.20191436,0.21769205,0.24846275,0.15602058,0.20247817,0.25312868,0.18762314,0.21663082,0.15414506,0.13029802
2008-02-22,20.1,,20.0,1,0.9994,0.27307764,0.27037665,8.0,5.0,4.0,3.0,3.0,1.0,1.3187,1.4728,1.9869,1.9089,1.5185,1.1533,0.15287203,0.2343006,0.28599632,0.19452065,0.33447358,0.18467638,0.19531152,0.2443753,0.21048605,0.20943587,0.18098089,0.13231751
2008-02-23,0.0,36.0,18.1,1,0.7658,0.264309,0.26194546,8.0,5.0,4.0,3.0,3.0,1.0,1.2654,1.0811,2.1842,1.568,1.5724,1.5558,0.31667888,0.20759602,0.25103924,0.17825481,0.2867964,0.16268553,0.20149268,0.23377496,0.21409364,0.20386942,0.22008337,0.13397706
2008-02-24,0.0,30.3,19.0,1,0.4471,0.30976915,0.2648102,1.0,6.0,4.0,4.0,3.0,2.0,1.139,0.825,2.0767,1.5676,1.6423,1.7772,0.325828,0.1853114,0.29612595,0.16046713,0.26590633,0.23849818,0.27240962,0.22241428,0.25237778,0.19639,0.22486924,0.13885729
2008-02-25,0.0,28.5,18.3,1,0.5709,0.32267946,0.28378513,1.0,7.0,5.0,4.0,3.0,2.0,1.0509,1.0749,2.0121,1.5321,1.6998,1.67,0.30552542,0.16931131,0.29344875,0.15352243,0.24223559,0.23359564,0.29188198,0.21016654,0.25746158,0.19257885,0.22257876,0.14879298
2008-02-26,7.9,,18.0,1,0.957,0.3037644,0.2879239,1.0,7.0,5.0,4.0,3.0,2.0,1.0181,1.3197,1.6881,1.7082,1.7237,1.4755,0.2772011,0.16485915,0.2630613,0.20191436,0.21769205,0.24846275,0.2806386,0.20247817,0.25312868,0.18762314,0.21663082,0.15414506
2008-02-27,18.0,,17.0,1,1.0857,0.2942097,0.28325802,1.0,8.0,5.0,4.0,3.0,3.0,0.9994,1.3187,1.4728,1.9869,1.9089,1.5185,0.27307764,0.15287203,0.2343006,0.28599632,0.19452065,0.33447358,0.27037665,0.19531152,0.2443753,0.21048605,0.20943587,0.18098089
2008-02-28,0.5,31.0,19.0,1,0.72,0.28871965,0.2783306,1.0,8.0,5.0,4.0,3.0,3.0,0.7658,1.2654,1.0811,2.1842,1.568,1.5724,0.264309,0.31667888,0.20759602,0.25103924,0.17825481,0.2867964,0.26194546,0.20149268,0.23377496,0.21409364,0.20386942,0.22008337
2008-02-29,0.0,30.0,18.6,1,0.5262,0.27440223,0.2708323,1.0,1.0,6.0,4.0,4.0,3.0,0.4471,1.139,0.825,2.0767,1.5676,1.6423,0.30976915,0.325828,0.1853114,0.29612595,0.16046713,0.26590633,0.2648102,0.27240962,0.22241428,0.25237778,0.19639,0.22486924
2008-03-01,,30.0,,2,0.4841,0.25930014,0.26418066,1.0,1.0,7.0,5.0,4.0,3.0,0.5709,1.0509,1.0749,2.0121,1.5321,1.6998,0.32267946,0.30552542,0.16931131,0.29344875,0.15352243,0.24223559,0.28378513,0.29188198,0.21016654,0.25746158,0.19257885,0.22257876
2008-03-02,4.1,28.2,18.5,2,0.8605,0.26674137,0.25962263,1.0,1.0,7.0,5.0,4.0,3.0,0.957,1.0181,1.3197,1.6881,1.7082,1.7237,0.3037644,0.2772011,0.16485915,0.2630613,0.20191436,0.21769205,0.2879239,0.2806386,0.20247817,0.25312868,0.18762314,0.21663082
2008-03-03,21.1,22.8,15.0,1,1.279,0.3153417,0.27136752,1.0,1.0,8.0,5.0,4.0,3.0,1.0857,0.9994,1.3187,1.4728,1.9869,1.9089,0.2942097,0.27307764,0.15287203,0.2343006,0.28599632,0.19452065,0.28325802,0.27037665,0.19531152,0.2443753,0.21048605,0.20943587
2008-03-04,2.0,,14.5,2,1.5088,0.29441947,0.2770809,1.0,1.0,8.0,5.0,4.0,3.0,0.72,0.7658,1.2654,1.0811,2.1842,1.568,0.28871965,0.264309,0.31667888,0.20759602,0.25103924,0.17825481,0.2783306,0.26194546,0.20149268,0.23377496,0.21409364,0.20386942
2008-03-05,0.0,25.0,15.8,2,1.649,0.2801538,0.27301222,1.0,1.0,1.0,6.0,4.0,4.0,0.5262,0.4471,1.139,0.825,2.0767,1.5676,0.27440223,0.30976915,0.325828,0.1853114,0.29612595,0.16046713,0.2708323,0.2648102,0.27240962,0.22241428,0.25237778,0.19639
2008-03-06,0.5,24.5,17.0,1,1.7335,0.27578,0.2698037,2.0,1.0,1.0,7.0,5.0,4.0,0.4841,0.5709,1.0509,1.0749,2.0121,1.5321,0.25930014,0.32267946,0.30552542,0.16931131,0.29344875,0.15352243,0.26418066,0.28378513,0.29188198,0.21016654,0.25746158,0.19257885
2008-03-07,0.0,,15.8,1,1.8542,0.26567274,0.2648372,2.0,1.0,1.0,7.0,5.0,4.0,0.8605,0.957,1.0181,1.3197,1.6881,1.7082,0.26674137,0.3037644,0.2772011,0.16485915,0.2630613,0.20191436,0.25962263,0.2879239,0.2806386,0.20247817,0.25312868,0.18762314
2008-03-08,,,15.0,2,2.1218,0.24866977,0.2570302,1.0,1.0,1.0,8.0,5.0,4.0,1.279,1.0857,0.9994,1.3187,1.4728,1.9869,0.3153417,0.2942097,0.27307764,0.15287203,0.2343006,0.28599632,0.27136752,0.28325802,0.27037665,0.19531152,0.2443753,0.21048605
2008-03-09,,32.4,17.0,2,2.354,0.23723234,0.25024503,2.0,1.0,1.0,8.0,5.0,4.0,1.5088,0.72,0.7658,1.2654,1.0811,2.1842,0.29441947,0.28871965,0.264309,0.31667888,0.20759602,0.25103924,0.2770809,0.2783306,0.26194546,0.20149268,0.23377496,0.21409364
2008-03-10,,,6.8,2,2.4699,0.2252424,0.24462606,2.0,1.0,1.0,1.0,6.0,4.0,1.649,0.5262,0.4471,1.139,0.825,2.0767,0.2801538,0.27440223,0.30976915,0.325828,0.1853114,0.29612595,0.27301222,0.2708323,0.2648102,0.27240962,0.22241428,0.25237778
2008-03-11,,,8.0,2,2.6258,0.21610168,0.23827367,1.0,2.0,1.0,1.0,7.0,5.0,1.7335,0.4841,0.5709,1.0509,1.0749,2.0121,0.27578,0.25930014,0.32267946,0.30552542,0.16931131,0.29344875,0.2698037,0.26418066,0.28378513,0.29188198,0.21016654,0.25746158
2008-03-12,,,13.6,2,2.8093,0.20316902,0.23056103,1.0,2.0,1.0,1.0,7.0,5.0,1.8542,0.8605,0.957,1.0181,1.3197,1.6881,0.26567274,0.26674137,0.3037644,0.2772011,0.16485915,0.2630613,0.2648372,0.25962263,0.2879239,0.2806386,0.20247817,0.25312868
2008-03-13,,30.6,14.0,2,2.6836,0.19997571,0.22337416,2.0,1.0,1.0,1.0,8.0,5.0,2.1218,1.279,1.0857,0.9994,1.3187,1.4728,0.24866977,0.3153417,0.2942097,0.27307764,0.15287203,0.2343006,0.2570302,0.27136752,0.28325802,0.27037665,0.19531152,0.2443753
2008-03-14,,,11.0,2,2.6467,0.19131057,0.21794927,2.0,2.0,1.0,1.0,8.0,5.0,2.354,1.5088,0.72,0.7658,1.2654,1.0811,0.23723234,0.29441947,0.28871965,0.264309,0.31667888,0.20759602,0.25024503,0.2770809,0.2783306,0.26194546,0.20149268,0.23377496
2008-03-15,,,15.6,2,2.4637,0.17961018,0.2108379,2.0,2.0,1.0,1.0,1.0,6.0,2.4699,1.649,0.5262,0.4471,1.139,0.825,0.2252424,0.2801538,0.27440223,0.30976915,0.325828,0.1853114,0.24462606,0.27301222,0.2708323,0.2648102,0.27240962,0.22241428
2008-03-16,,31.6,15.6,3,2.2103,0.16825388,0.20486975,2.0,1.0,2.0,1.0,1.0,7.0,2.6258,1.7335,0.4841,0.5709,1.0509,1.0749,0.21610168,0.27578,0.25930014,0.32267946,0.30552542,0.16931131,0.23827367,0.2698037,0.26418066,0.28378513,0.29188198,0.21016654
2008-03-17,,26.7,11.4,3,2.1919,0.1761567,0.20060426,2.0,1.0,2.0,1.0,1.0,7.0,2.8093,1.8542,0.8605,0.957,1.0181,1.3197,0.20316902,0.26567274,0.26674137,0.3037644,0.2772011,0.16485915,0.23056103,0.2648372,0.25962263,0.2879239,0.2806386,0.20247817
2008-03-18,,,13.5,3,2.1053,0.16348,0.19417909,2.0,2.0,1.0,1.0,1.0,8.0,2.6836,2.1218,1.279,1.0857,0.9994,1.3187,0.19997571,0.24866977,0.3153417,0.2942097,0.27307764,0.15287203,0.22337416,0.2570302,0.27136752,0.28325802,0.27037665,0.19531152
2008-03-19,0.0,28.2,18.2,3,2.2561,0.21573243,0.19131565,2.0,2.0,2.0,1.0,1.0,8.0,2.6467,2.354,1.5088,0.72,0.7658,1.2654,0.19131057,0.23723234,0.29441947,0.28871965,0.264309,0.31667888,0.21794927,0.25024503,0.2770809,0.2783306,0.26194546,0.20149268
2008-03-20,6.1,,14.0,3,2.1592,0.21993282,0.19202207,2.0,2.0,2.0,1.0,1.0,1.0,2.4637,2.4699,1.649,0.5262,0.4471,1.139,0.17961018,0.2252424,0.2801538,0.27440223,0.30976915,0.325828,0.2108379,0.24462606,0.27301222,0.2708323,0.2648102,0.27240962
2008-03-21,0.0,27.8,10.9,4,2.1356,0.20419149,0.1939809,3.0,2.0,1.0,2.0,1.0,1.0,2.2103,2.6258,1.7335,0.4841,0.5709,1.0509,0.16825388,0.21610168,0.27578,0.25930014,0.32267946,0.30552542,0.20486975,0.23827367,0.2698037,0.26418066,0.28378513,0.29188198
2008-03-22,,,,4,2.0418,0.19042239,0.1895577,3.0,2.0,1.0,2.0,1.0,1.0,2.1919,2.8093,1.8542,0.8605,0.957,1.0181,0.1761567,0.20316902,0.26567274,0.26674137,0.3037644,0.2772011,0.20060426,0.23056103,0.2648372,0.25962263,0.2879239,0.2806386
2008-03-23,,,0.8,4,1.8629,0.18451972,0.18810847,3.0,2.0,2.0,1.0,1.0,1.0,2.1053,2.6836,2.1218,1.279,1.0857,0.9994,0.16348,0.19997571,0.24866977,0.3153417,0.2942097,0.27307764,0.19417909,0.22337416,0.2570302,0.27136752,0.28325802,0.27037665
2008-03-24,,,11.0,4,1.8532,0.17520836,0.18503878,3.0,2.0,2.0,2.0,1.0,1.0,2.2561,2.6467,2.354,1.5088,0.72,0.7658,0.21573243,0.19131057,0.23723234,0.29441947,0.28871965,0.264309,0.19131565,0.21794927,0.25024503,0.2770809,0.2783306,0.26194546
2008-03-25,,,16.4,4,1.7325,0.16534731,0.18237892,3.0,2.0,2.0,2.0,1.0,1.0,2.1592,2.4637,2.4699,1.649,0.5262,0.4471,0.21993282,0.17961018,0.2252424,0.2801538,0.27440223,0.30976915,0.19202207,0.2108379,0.24462606,0.27301222,0.2708323,0.2648102
2008-03-26,0.0,32.0,13.6,5,1.5941,0.1589579,0.18027315,4.0,3.0,2.0,1.0,2.0,1.0,2.1356,2.2103,2.6258,1.7335,0.4841,0.5709,0.20419149,0.16825388,0.21610168,0.27578,0.25930014,0.32267946,0.1939809,0.20486975,0.23827367,0.2698037,0.26418066,0.28378513
