,SESA_Avg_GPCP_Precip,MJOPhase_OLR,MJOAmplitude_OLR,SESA_Avg_ERA5_Soil_Moisture_Lev1,SESA_Avg_ERA5_Soil_Moisture_Lev2,Year,Month,Day,MJOPhase_OLR_lag5,MJOPhase_OLR_lag10,MJOPhase_OLR_lag15,MJOPhase_OLR_lag20,MJOPhase_OLR_lag25,MJOPhase_OLR_lag30,MJOAmplitude_OLR_lag5,MJOAmplitude_OLR_lag10,MJOAmplitude_OLR_lag15,MJOAmplitude_OLR_lag20,MJOAmplitude_OLR_lag25,MJOAmplitude_OLR_lag30,SESA_Avg_ERA5_Soil_Moisture_Lev1_lag5,SESA_Avg_ERA5_Soil_Moisture_Lev1_lag10,SESA_Avg_ERA5_Soil_Moisture_Lev1_lag15,SESA_Avg_ERA5_Soil_Moisture_Lev1_lag20,SESA_Avg_ERA5_Soil_Moisture_Lev1_lag25,SESA_Avg_ERA5_Soil_Moisture_Lev1_lag30,SESA_Avg_ERA5_Soil_Moisture_Lev2_lag5,SESA_Avg_ERA5_Soil_Moisture_Lev2_lag10,SESA_Avg_ERA5_Soil_Moisture_Lev2_lag15,SESA_Avg_ERA5_Soil_Moisture_Lev2_lag20,SESA_Avg_ERA5_Soil_Moisture_Lev2_lag25,SESA_Avg_ERA5_Soil_Moisture_Lev2_lag30
2017-01-28,0.0,3,1.4179,0.4202418,0.41597223,2017,1,28,2.0,1.0,6.0,5.0,3.0,8.0,1.7106,1.8174,0.4748,1.0169,0.9333,0.1438,0.3920623,0.4472065,0.4489518,0.47694394,0.46377626,0.46587023,0.39947024,0.43719447,0.46198902,0.47632033,0.46496016,0.44086373
2017-01-29,30.88925105995602,3,1.2317,0.41311285,0.41053763,2017,1,29,2.0,1.0,7.0,5.0,3.0,2.0,1.4496,1.8471,0.4903,1.3023,0.8447,0.4215,0.38739726,0.42873695,0.42925867,0.47385913,0.45241493,0.4853542,0.395394,0.42933625,0.44812012,0.47538844,0.45561382,0.46701965
2017-01-30,0.0,4,1.3569,0.43257666,0.4149407,2017,1,30,2.0,1.0,7.0,5.0,4.0,2.0,1.4848,1.9882,0.5899,1.1897,0.7240000000000001,0.843,0.4415151,0.41449842,0.41589567,0.48365682,0.47729856,0.48130503,0.39597955,0.4203308,0.4365428,0.4844853,0.47127613,0.47826713
2017-01-31,12.796728101921165,4,1.5332,0.44422653,0.41988227,2017,1,31,3.0,2.0,8.0,5.0,5.0,3.0,1.4529,2.0709,0.7318,1.0497,0.7664,1.1396,0.452693,0.3965669,0.4115794,0.4822012,0.49385858,0.47733256,0.41961282,0.41095847,0.4275006,0.4850895,0.49257588,0.4786065
2017-02-01,1.1524847130705085,4,1.9008,0.46727678,0.4363258,2017,2,1,3.0,2.0,1.0,6.0,5.0,3.0,1.5722,1.7461,1.3793,0.7303,0.8347,1.1699,0.44025183,0.38796237,0.44840086,0.47089335,0.47856885,0.47527376,0.42220417,0.4032073,0.4373836,0.4769643,0.4821411,0.47416705
2017-02-02,0.0,4,1.9202,0.47546673,0.45071438,2017,2,2,3.0,2.0,1.0,6.0,5.0,3.0,1.4179,1.7106,1.8174,0.4748,1.0169,0.9333,0.4202418,0.3920623,0.4472065,0.4489518,0.47694394,0.46377626,0.41597223,0.39947024,0.43719447,0.46198902,0.47632033,0.46496016
2017-02-03,0.0,5,2.1444,0.4752041,0.462413,2017,2,3,3.0,2.0,1.0,7.0,5.0,3.0,1.2317,1.4496,1.8471,0.4903,1.3023,0.8447,0.41311285,0.38739726,0.42873695,0.42925867,0.47385913,0.45241493,0.41053763,0.395394,0.42933625,0.44812012,0.47538844,0.45561382
2017-02-04,1.9917317130085495,5,2.2077,0.45789516,0.45463175,2017,2,4,4.0,2.0,1.0,7.0,5.0,4.0,1.3569,1.4848,1.9882,0.5899,1.1897,0.7240000000000001,0.43257666,0.4415151,0.41449842,0.41589567,0.48365682,0.47729856,0.4149407,0.39597955,0.4203308,0.4365428,0.4844853,0.47127613
2017-02-05,0.0666194248220159,5,2.4749,0.44449672,0.44358468,2017,2,5,4.0,3.0,2.0,8.0,5.0,5.0,1.5332,1.4529,2.0709,0.7318,1.0497,0.7664,0.44422653,0.452693,0.3965669,0.4115794,0.4822012,0.49385858,0.41988227,0.41961282,0.41095847,0.4275006,0.4850895,0.49257588
2017-02-06,0.0,5,2.3234,0.4439325,0.4403634,2017,2,6,4.0,3.0,2.0,1.0,6.0,5.0,1.9008,1.5722,1.7461,1.3793,0.7303,0.8347,0.46727678,0.44025183,0.38796237,0.44840086,0.47089335,0.47856885,0.4363258,0.42220417,0.4032073,0.4373836,0.4769643,0.4821411
2017-02-07,18.824637187023956,6,2.134,0.42174932,0.43011087,2017,2,7,4.0,3.0,2.0,1.0,6.0,5.0,1.9202,1.4179,1.7106,1.8174,0.4748,1.0169,0.47546673,0.4202418,0.3920623,0.4472065,0.4489518,0.47694394,0.45071438,0.41597223,0.39947024,0.43719447,0.46198902,0.47632033
2017-02-08,1.234815701428387,6,2.1279,0.4044681,0.41949677,2017,2,8,5.0,3.0,2.0,1.0,7.0,5.0,2.1444,1.2317,1.4496,1.8471,0.4903,1.3023,0.4752041,0.41311285,0.38739726,0.42873695,0.42925867,0.47385913,0.462413,0.41053763,0.395394,0.42933625,0.44812012,0.47538844
2017-02-09,15.485724218060366,6,2.0726,0.41001445,0.41864276,2017,2,9,5.0,4.0,2.0,1.0,7.0,5.0,2.2077,1.3569,1.4848,1.9882,0.5899,1.1897,0.45789516,0.43257666,0.4415151,0.41449842,0.41589567,0.48365682,0.45463175,0.4149407,0.39597955,0.4203308,0.4365428,0.4844853
2017-02-10,0.0058354986314144396,7,1.9302,0.4198099,0.41768533,2017,2,10,5.0,4.0,3.0,2.0,8.0,5.0,2.4749,1.5332,1.4529,2.0709,0.7318,1.0497,0.44449672,0.44422653,0.452693,0.3965669,0.4115794,0.4822012,0.44358468,0.41988227,0.41961282,0.41095847,0.4275006,0.4850895
2017-02-11,2.2782552116421155,7,2.1442,0.44258958,0.4213238,2017,2,11,5.0,4.0,3.0,2.0,1.0,6.0,2.3234,1.9008,1.5722,1.7461,1.3793,0.7303,0.4439325,0.46727678,0.44025183,0.38796237,0.44840086,0.47089335,0.4403634,0.4363258,0.42220417,0.4032073,0.4373836,0.4769643
2017-02-12,12.05640800545613,7,2.5264,0.48457313,0.47000274,2017,2,12,6.0,4.0,3.0,2.0,1.0,6.0,2.134,1.9202,1.4179,1.7106,1.8174,0.4748,0.42174932,0.47546673,0.4202418,0.3920623,0.4472065,0.4489518,0.43011087,0.45071438,0.41597223,0.39947024,0.43719447,0.46198902
2017-02-13,22.705046496224693,8,2.8461,0.4896855,0.48105067,2017,2,13,6.0,5.0,3.0,2.0,1.0,7.0,2.1279,2.1444,1.2317,1.4496,1.8471,0.4903,0.4044681,0.4752041,0.41311285,0.38739726,0.42873695,0.42925867,0.41949677,0.462413,0.41053763,0.395394,0.42933625,0.44812012
2017-02-14,16.939582084512544,8,3.0348,0.48615,0.48081285,2017,2,14,6.0,5.0,4.0,2.0,1.0,7.0,2.0726,2.2077,1.3569,1.4848,1.9882,0.5899,0.41001445,0.45789516,0.43257666,0.4415151,0.41449842,0.41589567,0.41864276,0.45463175,0.4149407,0.39597955,0.4203308,0.4365428
2017-02-15,0.8452402130286727,8,3.0217,0.47473454,0.47866967,2017,2,15,7.0,5.0,4.0,3.0,2.0,8.0,1.9302,2.4749,1.5332,1.4529,2.0709,0.7318,0.4198099,0.44449672,0.44422653,0.452693,0.3965669,0.4115794,0.41768533,0.44358468,0.41988227,0.41961282,0.41095847,0.4275006
2017-02-16,0.028972909604716632,8,2.7697,0.46368113,0.46713555,2017,2,16,7.0,5.0,4.0,3.0,2.0,1.0,2.1442,2.3234,1.9008,1.5722,1.7461,1.3793,0.44258958,0.4439325,0.46727678,0.44025183,0.38796237,0.44840086,0.4213238,0.4403634,0.4363258,0.42220417,0.4032073,0.4373836
2017-02-17,25.428432355117465,1,2.2855,0.451431,0.4579304,2017,2,17,7.0,6.0,4.0,3.0,2.0,1.0,2.5264,2.134,1.9202,1.4179,1.7106,1.8174,0.48457313,0.42174932,0.47546673,0.4202418,0.3920623,0.4472065,0.47000274,0.43011087,0.45071438,0.41597223,0.39947024,0.43719447
2017-02-18,0.0,1,1.7544,0.44242328,0.44805077,2017,2,18,8.0,6.0,5.0,3.0,2.0,1.0,2.8461,2.1279,2.1444,1.2317,1.4496,1.8471,0.4896855,0.4044681,0.4752041,0.41311285,0.38739726,0.42873695,0.48105067,0.41949677,0.462413,0.41053763,0.395394,0.42933625
2017-02-19,0.0,1,1.3966,0.4360262,0.44034004,2017,2,19,8.0,6.0,5.0,4.0,2.0,1.0,3.0348,2.0726,2.2077,1.3569,1.4848,1.9882,0.48615,0.41001445,0.45789516,0.43257666,0.4415151,0.41449842,0.48081285,0.41864276,0.45463175,0.4149407,0.39597955,0.4203308
2017-02-20,0.024844623274273343,2,1.4711,0.436369,0.43706888,2017,2,20,8.0,7.0,5.0,4.0,3.0,2.0,3.0217,1.9302,2.4749,1.5332,1.4529,2.0709,0.47473454,0.4198099,0.44449672,0.44422653,0.452693,0.3965669,0.47866967,0.41768533,0.44358468,0.41988227,0.41961282,0.41095847
2017-02-21,4.0529529529934125,2,1.5771,0.42991647,0.43047616,2017,2,21,8.0,7.0,5.0,4.0,3.0,2.0,2.7697,2.1442,2.3234,1.9008,1.5722,1.7461,0.46368113,0.44258958,0.4439325,0.46727678,0.44025183,0.38796237,0.46713555,0.4213238,0.4403634,0.4363258,0.42220417,0.4032073
2017-02-22,0.006541256663492984,2,1.9239,0.41321293,0.42208597,2017,2,22,1.0,7.0,6.0,4.0,3.0,2.0,2.2855,2.5264,2.134,1.9202,1.4179,1.7106,0.451431,0.48457313,0.42174932,0.47546673,0.4202418,0.3920623,0.4579304,0.47000274,0.43011087,0.45071438,0.41597223,0.39947024
2017-02-23,0.0,2,2.1949,0.4133843,0.41568255,2017,2,23,1.0,8.0,6.0,5.0,3.0,2.0,1.7544,2.8461,2.1279,2.1444,1.2317,1.4496,0.44242328,0.4896855,0.4044681,0.4752041,0.41311285,0.38739726,0.44805077,0.48105067,0.41949677,0.462413,0.41053763,0.395394
2017-02-24,6.068891986118008,2,2.2719,0.4420734,0.42855644,2017,2,24,1.0,8.0,6.0,5.0,4.0,2.0,1.3966,3.0348,2.0726,2.2077,1.3569,1.4848,0.4360262,0.48615,0.41001445,0.45789516,0.43257666,0.4415151,0.44034004,0.48081285,0.41864276,0.45463175,0.4149407,0.39597955
2017-02-25,0.0,2,2.115,0.43777215,0.43021446,2017,2,25,2.0,8.0,7.0,5.0,4.0,3.0,1.4711,3.0217,1.9302,2.4749,1.5332,1.4529,0.436369,0.47473454,0.4198099,0.44449672,0.44422653,0.452693,0.43706888,0.47866967,0.41768533,0.44358468,0.41988227,0.41961282
2017-02-26,14.592540019709203,2,2.3158,0.42718443,0.42476946,2017,2,26,2.0,8.0,7.0,5.0,4.0,3.0,1.5771,2.7697,2.1442,2.3234,1.9008,1.5722,0.42991647,0.46368113,0.44258958,0.4439325,0.46727678,0.44025183,0.43047616,0.46713555,0.4213238,0.4403634,0.4363258,0.42220417
2017-02-27,2.790431704191077,3,2.3652,0.4162963,0.41799706,2017,2,27,2.0,1.0,7.0,6.0,4.0,3.0,1.9239,2.2855,2.5264,2.134,1.9202,1.4179,0.41321293,0.451431,0.48457313,0.42174932,0.47546673,0.4202418,0.42208597,0.4579304,0.47000274,0.43011087,0.45071438,0.41597223
2017-02-28,0.0,3,2.2143,0.4092802,0.41086334,2017,2,28,2.0,1.0,8.0,6.0,5.0,3.0,2.1949,1.7544,2.8461,2.1279,2.1444,1.2317,0.4133843,0.44242328,0.4896855,0.4044681,0.4752041,0.41311285,0.41568255,0.44805077,0.48105067,0.41949677,0.462413,0.41053763
2017-03-01,22.259059271464746,3,2.0432,0.4475123,0.4150409,2017,3,1,2.0,1.0,8.0,6.0,5.0,4.0,2.2719,1.3966,3.0348,2.0726,2.2077,1.3569,0.4420734,0.4360262,0.48615,0.41001445,0.45789516,0.43257666,0.42855644,0.44034004,0.48081285,0.41864276,0.45463175,0.4149407
2017-03-02,35.641527281867134,3,1.8425,0.46657744,0.44660473,2017,3,2,2.0,2.0,8.0,7.0,5.0,4.0,2.115,1.4711,3.0217,1.9302,2.4749,1.5332,0.43777215,0.436369,0.47473454,0.4198099,0.44449672,0.44422653,0.43021446,0.43706888,0.47866967,0.41768533,0.44358468,0.41988227
2017-03-03,19.230817859002855,3,1.7698,0.45679876,0.44641384,2017,3,3,2.0,2.0,8.0,7.0,5.0,4.0,2.3158,1.5771,2.7697,2.1442,2.3234,1.9008,0.42718443,0.42991647,0.46368113,0.44258958,0.4439325,0.46727678,0.42476946,0.43047616,0.46713555,0.4213238,0.4403634,0.4363258
2017-03-04,29.442461278703476,4,1.8523,0.4777132,0.45616964,2017,3,4,3.0,2.0,1.0,7.0,6.0,4.0,2.3652,1.9239,2.2855,2.5264,2.134,1.9202,0.4162963,0.41321293,0.451431,0.48457313,0.42174932,0.47546673,0.41799706,0.42208597,0.4579304,0.47000274,0.43011087,0.45071438
2017-03-05,1.4356588443430762,4,1.8553,0.48732245,0.4798618,2017,3,5,3.0,2.0,1.0,8.0,6.0,5.0,2.2143,2.1949,1.7544,2.8461,2.1279,2.1444,0.4092802,0.4133843,0.44242328,0.4896855,0.4044681,0.4752041,0.41086334,0.41568255,0.44805077,0.48105067,0.41949677,0.462413
2017-03-06,18.20428257000943,4,1.7286,0.47303227,0.47319746,2017,3,6,3.0,2.0,1.0,8.0,6.0,5.0,2.0432,2.2719,1.3966,3.0348,2.0726,2.2077,0.4475123,0.4420734,0.4360262,0.48615,0.41001445,0.45789516,0.4150409,0.42855644,0.44034004,0.48081285,0.41864276,0.45463175
2017-03-07,27.06397110886044,4,1.4776,0.4618055,0.46324882,2017,3,7,3.0,2.0,2.0,8.0,7.0,5.0,1.8425,2.115,1.4711,3.0217,1.9302,2.4749,0.46657744,0.43777215,0.436369,0.47473454,0.4198099,0.44449672,0.44660473,0.43021446,0.43706888,0.47866967,0.41768533,0.44358468
2017-03-08,0.0,4,1.3684,0.45304176,0.4565685,2017,3,8,3.0,2.0,2.0,8.0,7.0,5.0,1.7698,2.3158,1.5771,2.7697,2.1442,2.3234,0.45679876,0.42718443,0.42991647,0.46368113,0.44258958,0.4439325,0.44641384,0.42476946,0.43047616,0.46713555,0.4213238,0.4403634
2017-03-09,0.0,4,1.3597,0.4368864,0.44575304,2017,3,9,4.0,3.0,2.0,1.0,7.0,6.0,1.8523,2.3652,1.9239,2.2855,2.5264,2.134,0.4777132,0.4162963,0.41321293,0.451431,0.48457313,0.42174932,0.45616964,0.41799706,0.42208597,0.4579304,0.47000274,0.43011087
2017-03-10,7.823970949484242,4,1.3157,0.45845112,0.4571697,2017,3,10,4.0,3.0,2.0,1.0,8.0,6.0,1.8553,2.2143,2.1949,1.7544,2.8461,2.1279,0.48732245,0.4092802,0.4133843,0.44242328,0.4896855,0.4044681,0.4798618,0.41086334,0.41568255,0.44805077,0.48105067,0.41949677
2017-03-11,0.0,4,1.1862,0.45532802,0.4592339,2017,3,11,4.0,3.0,2.0,1.0,8.0,6.0,1.7286,2.0432,2.2719,1.3966,3.0348,2.0726,0.47303227,0.4475123,0.4420734,0.4360262,0.48615,0.41001445,0.47319746,0.4150409,0.42855644,0.44034004,0.48081285,0.41864276
2017-03-12,0.25702500594262445,4,1.1862,0.46072888,0.4583019,2017,3,12,4.0,3.0,2.0,2.0,8.0,7.0,1.4776,1.8425,2.115,1.4711,3.0217,1.9302,0.4618055,0.46657744,0.43777215,0.436369,0.47473454,0.4198099,0.46324882,0.44660473,0.43021446,0.43706888,0.47866967,0.41768533
2017-03-13,0.0,4,0.9363,0.4734689,0.4723808,2017,3,13,4.0,3.0,2.0,2.0,8.0,7.0,1.3684,1.7698,2.3158,1.5771,2.7697,2.1442,0.45304176,0.45679876,0.42718443,0.42991647,0.46368113,0.44258958,0.4565685,0.44641384,0.42476946,0.43047616,0.46713555,0.4213238
2017-03-14,2.0050393239491515,5,0.54,0.451853,0.4593988,2017,3,14,4.0,4.0,3.0,2.0,1.0,7.0,1.3597,1.8523,2.3652,1.9239,2.2855,2.5264,0.4368864,0.4777132,0.4162963,0.41321293,0.451431,0.48457313,0.44575304,0.45616964,0.41799706,0.42208597,0.4579304,0.47000274
2017-03-15,1.475063646778128,4,0.4972,0.43550006,0.44790822,2017,3,15,4.0,4.0,3.0,2.0,1.0,8.0,1.3157,1.8553,2.2143,2.1949,1.7544,2.8461,0.45845112,0.48732245,0.4092802,0.4133843,0.44242328,0.4896855,0.4571697,0.4798618,0.41086334,0.41568255,0.44805077,0.48105067
2017-03-16,0.0,4,0.6416,0.4476643,0.44915736,2017,3,16,4.0,4.0,3.0,2.0,1.0,8.0,1.1862,1.7286,2.0432,2.2719,1.3966,3.0348,0.45532802,0.47303227,0.4475123,0.4420734,0.4360262,0.48615,0.4592339,0.47319746,0.4150409,0.42855644,0.44034004,0.48081285
2017-03-17,2.475734101854161,4,0.7794,0.47276545,0.46621087,2017,3,17,4.0,4.0,3.0,2.0,2.0,8.0,1.1862,1.4776,1.8425,2.115,1.4711,3.0217,0.46072888,0.4618055,0.46657744,0.43777215,0.436369,0.47473454,0.4583019,0.46324882,0.44660473,0.43021446,0.43706888,0.47866967
2017-03-18,3.086763220270061,4,0.7843,0.46001244,0.46190333,2017,3,18,4.0,4.0,3.0,2.0,2.0,8.0,0.9363,1.3684,1.7698,2.3158,1.5771,2.7697,0.4734689,0.45304176,0.45679876,0.42718443,0.42991647,0.46368113,0.4723808,0.4565685,0.44641384,0.42476946,0.43047616,0.46713555
2017-03-19,30.336405207920407,4,0.6890000000000001,0.45111838,0.455055,2017,3,19,5.0,4.0,4.0,3.0,2.0,1.0,0.54,1.3597,1.8523,2.3652,1.9239,2.2855,0.451853,0.4368864,0.4777132,0.4162963,0.41321293,0.451431,0.4593988,0.44575304,0.45616964,0.41799706,0.42208597,0.4579304
2017-03-20,0.0,4,0.7654,0.44496545,0.44874504,2017,3,20,4.0,4.0,4.0,3.0,2.0,1.0,0.4972,1.3157,1.8553,2.2143,2.1949,1.7544,0.43550006,0.45845112,0.48732245,0.4092802,0.4133843,0.44242328,0.44790822,0.4571697,0.4798618,0.41086334,0.41568255,0.44805077
2017-03-21,17.865653806262547,4,0.7605,0.43524113,0.44173127,2017,3,21,4.0,4.0,4.0,3.0,2.0,1.0,0.6416,1.1862,1.7286,2.0432,2.2719,1.3966,0.4476643,0.45532802,0.47303227,0.4475123,0.4420734,0.4360262,0.44915736,0.4592339,0.47319746,0.4150409,0.42855644,0.44034004
2017-03-22,0.0,4,0.7232,0.42235577,0.43361747,2017,3,22,4.0,4.0,4.0,3.0,2.0,2.0,0.7794,1.1862,1.4776,1.8425,2.115,1.4711,0.47276545,0.46072888,0.4618055,0.46657744,0.43777215,0.436369,0.46621087,0.4583019,0.46324882,0.44660473,0.43021446,0.43706888
2017-03-23,0.0,5,0.5204,0.41644052,0.42639518,2017,3,23,4.0,4.0,4.0,3.0,2.0,2.0,0.7843,0.9363,1.3684,1.7698,2.3158,1.5771,0.46001244,0.4734689,0.45304176,0.45679876,0.42718443,0.42991647,0.46190333,0.4723808,0.4565685,0.44641384,0.42476946,0.43047616
2017-03-24,0.2571534907652272,5,0.8651,0.41624635,0.42159298,2017,3,24,4.0,5.0,4.0,4.0,3.0,2.0,0.6890000000000001,0.54,1.3597,1.8523,2.3652,1.9239,0.45111838,0.451853,0.4368864,0.4777132,0.4162963,0.41321293,0.455055,0.4593988,0.44575304,0.45616964,0.41799706,0.42208597
2017-03-25,0.1871816889486379,4,0.9868,0.42057645,0.41848448,2017,3,25,4.0,4.0,4.0,4.0,3.0,2.0,0.7654,0.4972,1.3157,1.8553,2.2143,2.1949,0.44496545,0.43550006,0.45845112,0.48732245,0.4092802,0.4133843,0.44874504,0.44790822,0.4571697,0.4798618,0.41086334,0.41568255
2017-03-26,0.05598829340629487,4,0.9005,0.4101213,0.41381198,2017,3,26,4.0,4.0,4.0,4.0,3.0,2.0,0.7605,0.6416,1.1862,1.7286,2.0432,2.2719,0.43524113,0.4476643,0.45532802,0.47303227,0.4475123,0.4420734,0.44173127,0.44915736,0.4592339,0.47319746,0.4150409,0.42855644
2017-03-27,0.0,4,1.0869,0.4108537,0.41484264,2017,3,27,4.0,4.0,4.0,4.0,3.0,2.0,0.7232,0.7794,1.1862,1.4776,1.8425,2.115,0.42235577,0.47276545,0.46072888,0.4618055,0.46657744,0.43777215,0.43361747,0.46621087,0.4583019,0.46324882,0.44660473,0.43021446
2017-03-28,0.127046425619887,4,0.7467,0.4009952,0.40913805,2017,3,28,5.0,4.0,4.0,4.0,3.0,2.0,0.5204,0.7843,0.9363,1.3684,1.7698,2.3158,0.41644052,0.46001244,0.4734689,0.45304176,0.45679876,0.42718443,0.42639518,0.46190333,0.4723808,0.4565685,0.44641384,0.42476946
2017-03-29,0.3387726637754693,4,0.4696,0.39130753,0.4034417,2017,3,29,5.0,4.0,5.0,4.0,4.0,3.0,0.8651,0.6890000000000001,0.54,1.3597,1.8523,2.3652,0.41624635,0.45111838,0.451853,0.4368864,0.4777132,0.4162963,0.42159298,0.455055,0.4593988,0.44575304,0.45616964,0.41799706
2017-03-30,0.0,2,0.1923,0.3802941,0.3979991,2017,3,30,4.0,4.0,4.0,4.0,4.0,3.0,0.9868,0.7654,0.4972,1.3157,1.8553,2.2143,0.42057645,0.44496545,0.43550006,0.45845112,0.48732245,0.4092802,0.41848448,0.44874504,0.44790822,0.4571697,0.4798618,0.41086334
2017-03-31,7.988657274930221,5,0.0858,0.37025523,0.39280534,2017,3,31,4.0,4.0,4.0,4.0,4.0,3.0,0.9005,0.7605,0.6416,1.1862,1.7286,2.0432,0.4101213,0.43524113,0.4476643,0.45532802,0.47303227,0.4475123,0.41381198,0.44173127,0.44915736,0.4592339,0.47319746,0.4150409
2017-04-01,17.310496661398147,4,0.4267,0.36000624,0.38723645,2017,4,1,4.0,4.0,4.0,4.0,4.0,3.0,1.0869,0.7232,0.7794,1.1862,1.4776,1.8425,0.4108537,0.42235577,0.47276545,0.46072888,0.4618055,0.46657744,0.41484264,0.43361747,0.46621087,0.4583019,0.46324882,0.44660473
2017-04-02,2.3195390054542155,3,0.4238,0.3533012,0.38305587,2017,4,2,4.0,5.0,4.0,4.0,4.0,3.0,0.7467,0.5204,0.7843,0.9363,1.3684,1.7698,0.4009952,0.41644052,0.46001244,0.4734689,0.45304176,0.45679876,0.40913805,0.42639518,0.46190333,0.4723808,0.4565685,0.44641384
2017-04-03,46.17924086252848,4,0.3107,0.3461663,0.37830317,2017,4,3,4.0,5.0,4.0,5.0,4.0,4.0,0.4696,0.8651,0.6890000000000001,0.54,1.3597,1.8523,0.39130753,0.41624635,0.45111838,0.451853,0.4368864,0.4777132,0.4034417,0.42159298,0.455055,0.4593988,0.44575304,0.45616964
2017-04-04,0.0,5,0.5171,0.34491828,0.375675,2017,4,4,2.0,4.0,4.0,4.0,4.0,4.0,0.1923,0.9868,0.7654,0.4972,1.3157,1.8553,0.3802941,0.42057645,0.44496545,0.43550006,0.45845112,0.48732245,0.3979991,0.41848448,0.44874504,0.44790822,0.4571697,0.4798618
2017-04-05,11.488774843022433,5,0.6529,0.46425036,0.40605098,2017,4,5,5.0,4.0,4.0,4.0,4.0,4.0,0.0858,0.9005,0.7605,0.6416,1.1862,1.7286,0.37025523,0.4101213,0.43524113,0.4476643,0.45532802,0.47303227,0.39280534,0.41381198,0.44173127,0.44915736,0.4592339,0.47319746
2017-04-06,10.347142231003899,6,0.4209,0.46810138,0.4474001,2017,4,6,4.0,4.0,4.0,4.0,4.0,4.0,0.4267,1.0869,0.7232,0.7794,1.1862,1.4776,0.36000624,0.4108537,0.42235577,0.47276545,0.46072888,0.4618055,0.38723645,0.41484264,0.43361747,0.46621087,0.4583019,0.46324882
2017-04-07,6.491824231783135,6,0.4688,0.44770956,0.44146022,2017,4,7,3.0,4.0,5.0,4.0,4.0,4.0,0.4238,0.7467,0.5204,0.7843,0.9363,1.3684,0.3533012,0.4009952,0.41644052,0.46001244,0.4734689,0.45304176,0.38305587,0.40913805,0.42639518,0.46190333,0.4723808,0.4565685
2017-04-08,2.808972685099838,6,0.5361,0.44376385,0.43701947,2017,4,8,4.0,4.0,5.0,4.0,5.0,4.0,0.3107,0.4696,0.8651,0.6890000000000001,0.54,1.3597,0.3461663,0.39130753,0.41624635,0.45111838,0.451853,0.4368864,0.37830317,0.4034417,0.42159298,0.455055,0.4593988,0.44575304
2017-04-09,12.290113024206626,6,0.6627,0.46667784,0.45185843,2017,4,9,5.0,2.0,4.0,4.0,4.0,4.0,0.5171,0.1923,0.9868,0.7654,0.4972,1.3157,0.34491828,0.3802941,0.42057645,0.44496545,0.43550006,0.45845112,0.375675,0.3979991,0.41848448,0.44874504,0.44790822,0.4571697
2017-04-10,0.13203082427369534,5,0.8875,0.46077827,0.45603096,2017,4,10,5.0,5.0,4.0,4.0,4.0,4.0,0.6529,0.0858,0.9005,0.7605,0.6416,1.1862,0.46425036,0.37025523,0.4101213,0.43524113,0.4476643,0.45532802,0.40605098,0.39280534,0.41381198,0.44173127,0.44915736,0.4592339
2017-04-11,0.0,5,0.9296,0.46870568,0.4604441,2017,4,11,6.0,4.0,4.0,4.0,4.0,4.0,0.4209,0.4267,1.0869,0.7232,0.7794,1.1862,0.46810138,0.36000624,0.4108537,0.42235577,0.47276545,0.46072888,0.4474001,0.38723645,0.41484264,0.43361747,0.46621087,0.4583019
2017-04-12,5.25455401206596,6,0.8557,0.45568326,0.45448792,2017,4,12,6.0,3.0,4.0,5.0,4.0,4.0,0.4688,0.4238,0.7467,0.5204,0.7843,0.9363,0.44770956,0.3533012,0.4009952,0.41644052,0.46001244,0.4734689,0.44146022,0.38305587,0.40913805,0.42639518,0.46190333,0.4723808
2017-04-13,13.894037038087845,7,0.8163,0.44225982,0.44709253,2017,4,13,6.0,4.0,4.0,5.0,4.0,5.0,0.5361,0.3107,0.4696,0.8651,0.6890000000000001,0.54,0.44376385,0.3461663,0.39130753,0.41624635,0.45111838,0.451853,0.43701947,0.37830317,0.4034417,0.42159298,0.455055,0.4593988
2017-04-14,0.0,7,0.8106,0.4337012,0.44016552,2017,4,14,6.0,5.0,2.0,4.0,4.0,4.0,0.6627,0.5171,0.1923,0.9868,0.7654,0.4972,0.46667784,0.34491828,0.3802941,0.42057645,0.44496545,0.43550006,0.45185843,0.375675,0.3979991,0.41848448,0.44874504,0.44790822
2017-04-15,2.2045180791109384,7,0.9349,0.42872432,0.43470374,2017,4,15,5.0,5.0,5.0,4.0,4.0,4.0,0.8875,0.6529,0.0858,0.9005,0.7605,0.6416,0.46077827,0.46425036,0.37025523,0.4101213,0.43524113,0.4476643,0.45603096,0.40605098,0.39280534,0.41381198,0.44173127,0.44915736
2017-04-16,19.764711138326675,8,0.8947,0.48928803,0.4658296,2017,4,16,5.0,6.0,4.0,4.0,4.0,4.0,0.9296,0.4209,0.4267,1.0869,0.7232,0.7794,0.46870568,0.46810138,0.36000624,0.4108537,0.42235577,0.47276545,0.4604441,0.4474001,0.38723645,0.41484264,0.43361747,0.46621087
2017-04-17,0.25946540041412747,8,0.7395,0.47239393,0.46881765,2017,4,17,6.0,6.0,3.0,4.0,5.0,4.0,0.8557,0.4688,0.4238,0.7467,0.5204,0.7843,0.45568326,0.44770956,0.3533012,0.4009952,0.41644052,0.46001244,0.45448792,0.44146022,0.38305587,0.40913805,0.42639518,0.46190333
