,BahiaBlanca_Rainfall,MJOPhase_OLR,MJOLongitude_OLR,MJOAmplitude_OLR,MJOPhase_Chi200,MJOLongitude_Chi200,MJOAmplitude_Chi200,ERA5_Soil_Moisture_Lev1,ERA5_Soil_Moisture_Lev2
1985-06-01,,5,158.2,1.0805,5,179.4,1.0284,0.23207521,0.20781541
1985-06-02,,5,153.0,0.7456,6,183.9,0.6679999999999999,0.2241542,0.20809175
1985-06-03,,5,165.1,0.5572,6,203.7,0.7352,0.21647796,0.20737591
1985-06-04,,5,157.7,0.2325,6,215.9,0.8202,0.21020466,0.20587678
1985-06-05,,2,16.7,0.2238,7,250.3,0.1411,0.20691201,0.20571233
1985-06-06,,1,333.8,0.3318,2,1.4,0.2254,0.20458314,0.20524317
1985-06-07,,2,43.2,0.2417,3,76.2,0.2409,0.20413414,0.20569885
1985-06-08,,4,92.4,0.3525,4,101.0,0.298,0.20139822,0.20498703
1985-06-09,,3,86.8,0.4786,4,100.5,0.66,0.19883296,0.20477673
1985-06-10,,4,96.6,0.8911,4,103.7,1.1357,0.19467732,0.20313469
1985-06-11,,4,100.3,1.2721,4,101.2,1.2436,0.19073988,0.20185398
1985-06-12,,4,110.4,1.3395,4,110.2,1.2326,0.18867396,0.20065953
1985-06-13,,4,115.1,1.3391,4,121.4,1.4928,0.18804592,0.20011353
1985-06-14,,4,127.8,1.494,4,125.2,1.8315,0.21028717,0.2005099
1985-06-15,,4,131.3,1.7285,4,130.2,2.0424,0.2074855,0.20067167
1985-06-16,,5,140.3,2.0257,5,139.2,2.1211,0.21017666,0.20052877
1985-06-17,,5,138.5,2.2145,5,137.2,2.2455,0.21600097,0.20145899
1985-06-18,,5,138.3,2.3419,5,135.6,2.2162,0.21141875,0.20218562
1985-06-19,,5,140.4,2.5372,4,134.1,2.3086,0.20784779,0.2022382
1985-06-20,,5,147.2,2.389,5,142.8,2.2508,0.20663089,0.20204407
1985-06-21,,5,165.0,2.3211,5,159.0,2.1578,0.20104015,0.20110172
1985-06-22,,5,171.6,2.2772,5,171.7,2.2083,0.19519764,0.1989919
1985-06-23,,5,176.7,2.1755,6,188.1,2.3108,0.19169521,0.19852006
1985-06-24,,6,182.9,1.8772,6,205.3,2.192,0.1895132,0.19677019
1985-06-25,,6,195.5,1.7601,6,216.4,2.4372,0.19439757,0.19685647
1985-06-26,,6,214.5,1.5352,7,226.2,2.1317,0.20955144,0.19729057
1985-06-27,,7,232.7,1.2645,7,239.2,1.7985,0.21015708,0.19908088
1985-06-28,,7,250.4,1.1847,7,249.3,1.797,0.22680898,0.19892853
1985-06-29,,8,274.1,0.9555,7,257.3,1.6844,0.28188825,0.23311977
1985-06-30,,8,283.0,0.8198,7,263.0,1.4316,0.26473278,0.23693767
1985-07-01,,8,271.5,0.8036,7,261.0,1.0924,0.25564525,0.23840444
1985-07-02,,8,288.1,0.4725,7,261.5,0.7105,0.24960692,0.23888168
1985-07-03,,1,322.9,0.3888,7,246.8,0.3549,0.24514773,0.23830467
1985-07-04,,1,325.9,0.5401,8,278.6,0.046,0.24463722,0.23789889
1985-07-05,,1,342.6,0.4718,3,62.8,0.0629,0.23923251,0.23689455
1985-07-06,,1,342.7,0.6078,1,338.2,0.4801,0.23346832,0.23545742
1985-07-07,,1,341.6,0.5139,8,308.1,0.6099,0.22772096,0.23380192
1985-07-08,,1,348.2,0.5044,1,318.0,0.4689,0.22414021,0.2322273
1985-07-09,,2,18.6,0.3987,1,319.9,0.3025,0.2624067,0.23378035
1985-07-10,,2,24.1,0.2277,8,313.8,0.2228,0.25381708,0.23541835
1985-07-11,,1,317.5,0.3024,7,258.3,0.3668,0.24558556,0.2346108
1985-07-12,,8,282.7,0.4437,7,239.8,0.6124,0.23746312,0.23324381
1985-07-13,,8,273.9,0.4104,7,245.7,0.5422,0.22911268,0.22999614
1985-07-14,,8,298.2,0.479,7,266.5,0.5664,0.22459197,0.22822878
1985-07-15,,1,325.7,0.6646,8,293.1,0.5787,0.22264077,0.22793081
1985-07-16,,1,330.2,1.0372,8,298.3,0.742,0.2320976,0.22675528
1985-07-17,,1,322.5,1.0999,8,291.6,0.826,0.23444605,0.22685772
1985-07-18,,1,326.6,1.4293,8,306.5,1.2066,0.28552914,0.23508535
1985-07-19,,1,328.8,1.5711,8,312.7,1.4203,0.33891034,0.29219475
1985-07-20,,1,334.1,1.634,1,316.0,1.5967,0.3106336,0.30317256
1985-07-21,,1,333.8,1.5073,1,317.2,1.5518,0.2970743,0.29604772
1985-07-22,,1,330.8,1.3033,1,321.4,1.4919,0.28763002,0.2896131
1985-07-23,,8,310.1,0.8951,8,303.7,1.182,0.28419474,0.2842233
1985-07-24,,8,287.1,0.6568,8,293.3,1.0019,0.31429687,0.29446098
1985-07-25,,8,270.3,0.5946,8,287.2,0.6771,0.2976282,0.29215163
1985-07-26,,7,269.7,0.5167,8,290.3,0.6197,0.32009602,0.2931937
1985-07-27,,8,291.6,0.5937,8,308.2,0.8096,0.3372053,0.33610466
1985-07-28,,8,301.7,0.7918,8,312.5,0.8342,0.31797832,0.32000935
1985-07-29,,8,298.6,0.6916,8,305.4,0.6604,0.31479898,0.31169677
1985-07-30,,8,294.2,0.4487,8,293.1,0.4597,0.3062108,0.30639863
1985-07-31,,8,270.5,0.3216,7,251.3,0.5157,0.30065224,0.3011005
1985-08-01,,8,274.3,0.3014,7,250.7,0.3778,0.29078558,0.2956419
1985-08-02,,8,300.2,0.2903,8,275.7,0.3995,0.28220296,0.28966567
1985-08-03,,1,337.5,0.5468,1,339.6,0.2981,0.27418402,0.28412083
1985-08-04,,1,339.0,0.6996,2,1.8,0.2895,0.26942414,0.27929723
1985-08-05,,1,328.4,0.4856,8,281.7,0.0769,0.2661931,0.2752326
1985-08-06,,1,319.7,0.4269,1,337.8,0.3213,0.26776245,0.2726388
1985-08-07,,1,341.8,0.366,1,330.8,0.3771,0.2630543,0.2697727
1985-08-08,,2,13.8,0.6848,2,5.8,0.6683,0.26250604,0.26793924
1985-08-09,,2,24.5,0.7379,2,29.7,1.0453,0.25897703,0.2659494
1985-08-10,,3,64.9,0.5781,3,53.6,0.8811,0.2550242,0.26337582
1985-08-11,,3,71.3,0.7099,3,62.9,1.0638,0.24848934,0.25926402
1985-08-12,,3,83.3,0.5648,3,67.4,0.7287,0.24197961,0.25438246
1985-08-13,,3,87.2,0.4289,3,76.9,0.4653,0.23723933,0.2508261
1985-08-14,,4,91.5,0.4512,4,110.7,0.35200000000000004,0.23972487,0.24802333
1985-08-15,,3,83.1,0.4903,4,107.0,0.2301,0.25464374,0.2464824
1985-08-16,,3,53.2,0.5263,2,15.3,0.0628,0.25144485,0.24550232
1985-08-17,,3,46.3,0.4713,6,201.0,0.0837,0.2430259,0.24230322
1985-08-18,,2,26.7,0.6407,2,0.1,0.2017,0.23455656,0.2394034
1985-08-19,,2,38.9,0.6876,2,38.1,0.3934,0.22674045,0.23695248
1985-08-20,,3,52.7,0.313,7,230.0,0.2039,0.22885393,0.23460269
1985-08-21,,4,117.7,0.2317,5,177.2,0.4477,0.22507596,0.23336917
1985-08-22,0.0,4,111.3,0.2369,5,155.7,0.4299,0.21810749,0.23028466
1985-08-23,0.0,3,48.3,0.2117,4,131.5,0.3172,0.21175861,0.22775961
1985-08-24,0.0,2,25.4,0.4408,4,119.1,0.2781,0.20606719,0.22419515
1985-08-25,0.0,2,35.8,0.6182,3,76.7,0.4892,0.24124949,0.2244338
1985-08-26,,3,48.5,0.8192,3,78.4,0.4795,0.23292145,0.22398216
1985-08-27,,3,51.5,0.8718,3,84.2,0.4461,0.22319046,0.22238731
1985-08-28,0.0,3,51.9,0.8037,3,69.5,0.4194,0.21415186,0.22088955
1985-08-29,0.0,3,51.5,0.8376,3,82.9,0.5302,0.2148624,0.21871635
1985-08-30,0.0,3,63.2,0.4615,4,92.5,0.5638,0.20576787,0.21671575
1985-08-31,0.0,3,80.3,0.6162,4,94.7,0.7304,0.20155768,0.21389547
1985-09-01,0.0,4,97.1,0.3615,4,105.8,0.5564,0.1987756,0.21230872
1985-09-02,0.0,3,81.8,0.0619,4,110.3,0.3131,0.19076926,0.20948303
1985-09-03,0.0,8,307.0,0.1974,7,231.7,0.0926,0.1835602,0.20649424
1985-09-04,0.0,1,322.8,0.1771,5,167.7,0.0576,0.17575528,0.20250647
1985-09-05,,1,345.0,0.1494,7,240.4,0.1021,0.16855879,0.19791746
1985-09-06,0.0,1,322.9,0.2947,8,280.2,0.3843,0.16103922,0.19369105
1985-09-07,,8,308.5,0.1481,8,280.0,0.355,0.15446657,0.18959004
1985-09-08,,2,18.1,0.2401,1,335.7,0.2476,0.14922273,0.18640172
1985-09-09,,2,30.7,0.464,2,12.5,0.5058,0.30517852,0.27494544
1985-09-10,0.0,2,26.3,0.4735,3,50.4,0.319,0.28109378,0.27348006
1985-09-11,,2,39.4,0.4406,3,82.1,0.4294,0.26479855,0.26934534
1985-09-12,,3,83.0,0.3929,4,118.8,0.2464,0.28506616,0.26445296
1985-09-13,,4,92.1,0.4032,3,73.4,0.2946,0.3029811,0.27831578
1985-09-14,0.0,2,44.5,0.2388,2,28.2,0.4233,0.2855753,0.27825108
1985-09-15,0.0,2,19.7,0.2442,2,24.0,0.3195,0.28131476,0.27583387
1985-09-16,,2,12.2,0.1673,2,32.3,0.311,0.27562055,0.27342477
1985-09-17,0.0,1,359.8,0.2062,2,30.1,0.3559,0.26560563,0.26991153
1985-09-18,,2,42.9,0.2006,2,32.1,0.5909,0.25563684,0.26552203
1985-09-19,,2,31.2,0.2131,2,10.2,0.475,0.25673625,0.26139948
1985-09-20,,2,35.6,0.2763,2,14.4,0.4329,0.24101591,0.25452942
1985-09-21,0.0,1,341.9,0.4042,2,13.9,0.4383,0.26183882,0.25335112
1985-09-22,,1,323.7,0.5529,2,17.0,0.2892,0.24681786,0.2507452
1985-09-23,,8,305.4,0.5785,1,345.6,0.2997,0.24019065,0.24831857
1985-09-24,,8,293.0,0.4827,8,304.5,0.6472,0.2305226,0.24436316
1985-09-25,0.0,8,292.8,0.3993,8,297.7,0.7541,0.21983069,0.23969325
1985-09-26,,1,319.4,0.3716,8,314.1,0.6515,0.331567,0.28952008
1985-09-27,,1,318.8,0.3121,1,318.3,0.6948,0.2986884,0.29108658
1985-09-28,,1,348.9,0.2098,1,333.7,0.622,0.2809399,0.28425834
1985-09-29,0.0,2,27.7,0.1914,1,346.1,0.4924,0.2660518,0.27637446
1985-09-30,,2,24.4,0.4574,2,16.5,0.7191,0.25450388,0.26937634
1985-10-01,,2,11.8,0.6014,2,30.2,0.6902,0.24436307,0.26281634
1985-10-02,,2,12.9,0.4828,3,48.6,0.6876,0.26791772,0.2616246
1985-10-03,,2,40.4,0.5477,3,66.0,0.6986,0.30943346,0.28515482
1985-10-04,,3,46.3,0.6009,3,48.8,0.7228,0.29004285,0.28130054
1985-10-05,,2,18.6,0.6034,2,24.1,0.5251,0.28209385,0.27897906
1985-10-06,,2,16.8,0.4121,2,9.0,0.1666,0.27120894,0.27444395
1985-10-07,,1,349.8,0.435,2,8.2,0.4953,0.26113805,0.26945993
1985-10-08,,2,11.5,0.3217,2,14.6,0.5382,0.25018317,0.26384225
1985-10-09,0.0,4,100.4,0.2809,3,89.2,0.3807,0.27550864,0.25742787
1985-10-10,,4,121.5,0.5765,4,115.2,0.8211,0.25352338,0.25399283
1985-10-11,0.0,5,140.5,0.5481,4,128.5,0.6731,0.23193394,0.24709177
1985-10-12,,5,171.3,0.6502,5,152.8,0.7541,0.22175117,0.24115056
1985-10-13,,6,181.2,0.8826,5,174.9,0.7928,0.29693022,0.2570086
1985-10-14,,5,172.5,1.0971,5,172.5,0.9447,0.31460458,0.29182535
1985-10-15,,5,175.3,1.3056,6,181.1,1.1858,0.28803706,0.28633714
1985-10-16,,6,188.8,1.5098,6,190.5,1.5479,0.27712557,0.28123716
1985-10-17,,6,196.7,1.7056,6,202.4,1.5777,0.26232138,0.2736256
1985-10-18,,6,201.6,1.6994,6,220.2,1.6714,0.3520766,0.28988543
1985-10-19,,6,212.8,1.6307,7,231.3,1.7104,0.33106345,0.33496684
1985-10-20,0.0,7,227.4,1.4416,7,237.7,1.7601,0.310628,0.31855875
1985-10-21,,7,245.0,1.5747,7,249.7,1.8376,0.3009977,0.30860823
1985-10-22,,7,258.9,1.8249,7,260.5,2.1041,0.292106,0.29920366
1985-10-23,,8,272.9,1.9765,8,275.9,2.2316,0.27922365,0.29108256
1985-10-24,,8,283.2,2.3133,8,286.7,2.539,0.2701081,0.28406826
1985-10-25,,8,289.1,2.3959,8,294.2,2.5263,0.25772935,0.27583253
1985-10-26,,8,291.1,2.4102,8,295.5,2.428,0.28746358,0.27851933
1985-10-27,,8,294.6,2.3566,8,302.1,2.4646,0.2730874,0.2737443
1985-10-28,,8,297.1,2.2811,8,303.7,2.512,0.3036665,0.27654704
1985-10-29,,8,303.0,2.2298,8,311.2,2.6118,0.35077298,0.3050532
1985-10-30,0.0,8,312.4,2.3538,1,315.8,2.7622,0.3079956,0.3066804
1985-10-31,,1,324.7,2.2356,1,335.3,2.5552,0.29496777,0.29753467
1985-11-01,,1,341.1,2.0918,1,356.0,2.5242,0.3189952,0.3070188
1985-11-02,0.0,1,355.3,2.0913,2,13.2,2.5144,0.30179918,0.3031928
1985-11-03,,2,1.5,2.1813,2,21.1,2.4724,0.28384227,0.29455128
1985-11-04,,2,14.3,1.9762,2,35.8,2.4272,0.2715572,0.2859947
1985-11-05,0.0,2,33.2,1.6728,3,56.8,2.3638,0.2519484,0.27457067
1985-11-06,,3,50.1,1.509,3,65.8,2.0997,0.23596929,0.26438963
1985-11-07,,3,65.9,1.4254,3,81.8,1.9144,0.22088256,0.25330126
1985-11-08,,3,82.4,1.3176,4,94.4,1.9428,0.21411967,0.24628828
1985-11-09,,4,96.6,1.5967,4,107.1,2.2128,0.27899426,0.24274406
1985-11-10,,4,112.8,1.6375,4,119.4,2.1773,0.2741267,0.2413528
1985-11-11,,4,127.1,1.7438,4,132.2,1.9586,0.2562299,0.24394795
1985-11-12,,4,133.9,1.815,5,148.9,2.0123,0.2311073,0.23942092
1985-11-13,,5,141.4,1.7621,5,157.2,2.0036,0.23907167,0.23919712
1985-11-14,,5,157.8,1.6636,5,172.4,1.6245,0.24945305,0.23933733
1985-11-15,,5,176.2,1.596,6,187.2,1.7445,0.32830238,0.23900706
1985-11-16,,6,188.9,1.8657,6,192.8,2.0025,0.32066667,0.3234875
1985-11-17,0.0,6,197.2,1.9696,6,203.2,1.9249,0.2941803,0.30790046
1985-11-18,0.0,6,207.8,2.0722,6,217.0,1.9727,0.27385813,0.29389745
1985-11-19,0.0,6,217.1,1.9335,7,232.9,1.9636,0.26688126,0.28476387
1985-11-20,,6,221.6,1.7382,7,241.7,1.8991,0.29250184,0.28155264
1985-11-21,,6,224.5,1.5998,7,242.6,1.7233,0.32279694,0.29464027
1985-11-22,,6,222.2,1.4664,7,248.2,1.2991,0.2959511,0.2933609
1985-11-23,,7,236.3,1.0255,8,290.5,1.0674,0.27032354,0.2825988
1985-11-24,,7,244.8,0.8964,8,291.3,1.0942,0.25604108,0.27572468
1985-11-25,,7,248.6,0.9768,8,286.2,0.8729,0.23829257,0.26563123
1985-11-26,,7,248.7,0.9434,8,301.1,0.684,0.22686914,0.2574427
1985-11-27,,7,241.5,0.7315,8,303.3,0.4179,0.21417704,0.24853697
1985-11-28,,7,255.7,0.8501,8,308.5,0.6219,0.20300257,0.23989952
1985-11-29,,7,260.9,0.9276,8,300.5,0.722,0.20934021,0.2324929
1985-11-30,,8,281.5,0.8634,8,313.0,0.6289,0.1966635,0.2290309
1985-12-01,,8,288.6,0.7657,8,304.5,0.6703,0.18759555,0.22398351
1985-12-02,,8,289.8,0.6481,8,313.9,0.5656,0.1766099,0.21804905
1985-12-03,,8,292.9,0.3996,1,330.8,0.4156,0.16389543,0.21076915
1985-12-04,,1,333.9,0.1569,2,35.3,0.221,0.15725984,0.20635404
1985-12-05,,5,173.5,0.1236,4,130.7,0.1583,0.21006337,0.20253344
1985-12-06,0.0,6,193.4,0.4301,6,199.0,0.3567,0.18599258,0.19883147
1985-12-07,,6,207.7,0.7022,6,209.7,0.6782,0.2459618,0.19690499
1985-12-08,,6,213.3,0.7698,6,217.1,0.6825,0.23373272,0.2006838
1985-12-09,,6,219.2,0.5649,7,251.2,0.4886,0.32494822,0.29547745
1985-12-10,,6,214.4,0.4446,7,258.3,0.4928,0.29350892,0.29051635
1985-12-11,0.0,6,199.7,0.6831,6,209.0,0.7405,0.27078092,0.28162813
1985-12-12,,6,196.5,0.7947,6,204.8,0.5582,0.2579126,0.2744507
1985-12-13,,6,192.0,0.7941,6,190.3,0.6246,0.24595624,0.26752263
1985-12-14,,6,188.6,0.6127,5,161.1,0.5205,0.23110728,0.25979114
1985-12-15,,6,193.8,0.6341,5,158.4,0.3848,0.21559395,0.2507506
1985-12-16,,6,197.7,0.3943,5,136.7,0.2267,0.19929871,0.24200663
1985-12-17,,7,252.8,0.159,2,12.6,0.4127,0.2003254,0.23346892
1985-12-18,,8,281.9,0.3929,1,317.6,0.6354,0.3105944,0.30676532
1985-12-19,,8,283.2,0.6611,8,294.8,0.8466,0.2786334,0.29333124
1985-12-20,,8,281.6,0.8747,8,284.2,1.0756,0.2570398,0.28100124
1985-12-21,,8,291.4,0.9835,8,293.2,1.1754,0.24501069,0.2685513
1985-12-22,,8,292.7,0.7587,8,281.5,0.8272,0.23024008,0.25989497
1985-12-23,0.0,8,305.6,0.8476,8,301.4,0.865,0.3254979,0.3192935
1985-12-24,0.0,8,312.6,1.1871,8,292.9,1.3303,0.30779696,0.30833185
1985-12-25,,8,308.8,1.24,8,282.9,1.1502,0.28351638,0.29596007
1985-12-26,,8,310.0,1.1145,8,285.1,1.0242,0.2603534,0.28203255
1985-12-27,0.0,1,341.1,1.0585,1,324.2,0.9945,0.23481533,0.2656663
1985-12-28,,1,358.1,1.4880000000000002,1,346.9,1.2917,0.30443442,0.2783198
1985-12-29,,2,1.3,1.6861,1,351.7,1.3769999999999998,0.2696969,0.27303648
1985-12-30,,2,7.7,1.9276,2,13.9,1.6697,0.31693628,0.2881571
1985-12-31,,2,19.7,1.9784,2,29.7,2.0017,0.30185375,0.2897951
1986-01-01,,2,18.1,1.5379,2,36.7,1.9141,0.28156793,0.2823022
1986-01-02,,2,18.0,1.811,2,44.4,1.7742,0.25347862,0.27135405
1986-01-03,,2,37.8,2.4159,3,50.3,2.2594,0.317458,0.2951067
1986-01-04,0.0,3,50.8,2.5402,3,61.5,2.6013,0.2809679,0.28650162
1986-01-05,,3,54.1,2.8686,3,60.7,2.8363,0.2577839,0.27527034
1986-01-06,,3,52.6,3.0962,3,55.3,2.9067,0.23159124,0.2601201
1986-01-07,,3,53.4,3.1359,3,57.5,3.0828,0.22310513,0.24807322
1986-01-08,,3,57.3,3.5021,3,61.9,3.3395,0.30239785,0.2855768
1986-01-09,,3,65.5,3.4107,3,69.2,3.2897,0.27289578,0.27723727
1986-01-10,,3,78.8,3.0555,3,80.1,2.9057,0.24532959,0.26526052
1986-01-11,,4,91.3,2.7911,4,99.6,2.6105,0.22565083,0.2527755
1986-01-12,,4,100.4,2.5847,4,109.9,2.4954,0.26265988,0.25242767
1986-01-13,,4,113.2,2.3777,4,123.5,2.1631,0.23811214,0.2475771
1986-01-14,,4,120.1,2.3811,4,131.7,1.9323,0.22432904,0.24259174
1986-01-15,,4,127.2,2.2499,5,143.7,1.7651,0.24170688,0.24033226
1986-01-16,,4,133.7,1.9955,5,150.4,1.493,0.23919196,0.23585244
1986-01-17,,5,143.5,2.065,5,163.2,1.4626,0.23633575,0.23586458
1986-01-18,,5,148.3,1.9381,5,176.6,1.2852,0.34262398,0.3331428
1986-01-19,0.0,5,160.1,1.7854,6,192.8,1.2075,0.3126044,0.3178631
1986-01-20,,5,170.1,1.8788,6,194.4,1.3471,0.28501442,0.3013472
1986-01-21,,6,185.5,1.8184,6,204.4,1.4301,0.26214236,0.28652048
1986-01-22,,6,199.6,1.9305,6,210.8,1.7842,0.24126628,0.271927
1986-01-23,,6,203.3,2.0915,6,218.0,2.1451,0.23854995,0.25947568
1986-01-24,,6,210.3,2.0828,6,221.6,2.1817,0.24060048,0.25492305
1986-01-25,,6,223.6,2.0451,7,231.5,2.0305,0.232734,0.24966536
1986-01-26,,7,228.1,1.8408,7,239.0,1.8716,0.28068534,0.25390118
1986-01-27,,7,234.5,1.7574,7,245.4,1.6088,0.30560514,0.28496745
1986-01-28,,7,239.5,1.8552,7,249.5,1.7718,0.27538833,0.27843577
1986-01-29,0.0,7,247.9,1.788,7,255.6,1.5796,0.2506965,0.2682884
1986-01-30,,7,251.2,1.6435,7,264.5,1.3981,0.23814991,0.25932065
1986-01-31,,7,243.7,1.3528,8,271.8,1.2678,0.2259026,0.24980555
1986-02-01,,7,245.0,1.0674,8,282.0,1.2802,0.27661783,0.25308284
1986-02-02,,7,263.2,0.9019,8,297.6,1.264,0.24622199,0.24802333
1986-02-03,,8,273.2,1.0298,8,297.2,1.1563,0.22219595,0.23950854
1986-02-04,,8,270.1,1.2234,8,275.8,0.9633,0.20082195,0.23009725
1986-02-05,,8,272.8,1.3619,8,297.0,1.0233,0.18090402,0.2201373
1986-02-06,,8,280.0,1.2516,8,314.3,0.8420000000000001,0.2511497,0.21506698
1986-02-07,0.0,8,314.3,1.2288,1,351.2,0.9848,0.2236017,0.21338317
1986-02-08,,1,338.4,1.664,2,4.9,1.4543,0.19619495,0.20710763
1986-02-09,,1,343.6,1.7634,2,6.1,1.4797,0.1761595,0.2017232
1986-02-10,,1,344.9,1.3021,2,27.3,1.0475,0.16881058,0.19860229
1986-02-11,,1,351.5,1.168,2,41.2,0.9992,0.15922785,0.19474664
1986-02-12,,1,352.3,0.9137,3,51.4,0.7231,0.15075713,0.1903922
1986-02-13,,2,4.3,0.5159,4,98.2,0.5286,0.15681644,0.1865271
1986-02-14,,4,101.3,0.0564,4,133.0,0.5798,0.14818627,0.18284403
1986-02-15,,5,135.4,0.4454,5,138.7,0.655,0.18705982,0.18257573
1986-02-16,,4,101.1,0.6304,4,100.8,0.5609,0.1816845,0.18129906
1986-02-17,0.0,3,77.2,0.4718,3,50.3,0.6131,0.17975426,0.17831296
1986-02-18,,4,96.9,0.4752,3,67.8,0.241,0.162389,0.173639
1986-02-19,,4,114.4,0.7884,4,108.2,0.6028,0.14732325,0.1699613
1986-02-20,,4,110.1,0.4136,3,65.1,0.2118,0.13622431,0.16536959
1986-02-21,,7,232.4,0.2085,8,290.9,0.4979,0.12798858,0.16050419
1986-02-22,,8,272.4,0.5615,8,277.7,0.8695,0.121792205,0.15553632
1986-02-23,,8,291.7,0.8682,8,291.8,1.0313,0.11824082,0.15309352
1986-02-24,,8,298.0,1.1093,8,303.3,1.1512,0.11712183,0.15265673
1986-02-25,,8,309.0,1.2982,8,309.3,1.3482,0.23952347,0.15806137
1986-02-26,,8,308.5,1.3767,8,301.6,1.3777,0.25478363,0.16093826
1986-02-27,,1,324.8,1.3517,8,314.8,1.1491,0.22091472,0.1658549
1986-02-28,,1,347.8,1.4572,1,340.7,1.1514,0.19607046,0.1655691
1986-03-01,,2,4.3,1.6428,1,353.2,1.2384,0.18188733,0.16474403
1986-03-02,,2,8.4,1.5749,1,353.9,1.1199,0.16937147,0.16314517
1986-03-03,,2,13.1,1.6228,2,14.3,1.2215,0.16362268,0.1629335
1986-03-04,,2,13.7,1.7097,2,6.9,1.5011,0.15675491,0.16306968
1986-03-05,,2,14.2,1.7961,2,7.4,1.5729,0.17019531,0.16316134
1986-03-06,,2,19.5,2.0043,2,16.8,1.8273,0.16395557,0.16178356
1986-03-07,,2,20.9,2.2831,2,22.1,2.1788,0.1521321,0.15963465
1986-03-08,,2,20.5,2.7512,2,19.6,2.436,0.16249669,0.16204509
1986-03-09,,2,17.8,2.9317,2,15.3,2.5443,0.15374763,0.15830807
1986-03-10,,2,21.3,3.0873,2,15.2,2.7451,0.29599726,0.17013116
1986-03-11,,2,27.0,3.134,2,25.7,2.6635,0.29723236,0.21316746
1986-03-12,,2,31.8,3.0712,2,32.1,2.609,0.25505638,0.21718083
1986-03-13,,2,34.4,3.0487,2,40.8,2.5235,0.23179826,0.21511956
1986-03-14,,2,41.7,2.997,3,53.7,2.6268,0.24865997,0.21752596
1986-03-15,,3,47.9,2.9448,3,58.6,2.5909,0.22315967,0.21326858
1986-03-16,,3,59.8,2.9548,3,71.0,2.7284,0.20530349,0.20923229
1986-03-17,,3,69.7,3.0536,3,83.1,2.7272,0.25246733,0.20715752
1986-03-18,,3,73.6,2.9504,3,85.4,2.9657,0.23877512,0.20893839
1986-03-19,,3,72.6,2.8206,3,82.3,2.8228,0.22356534,0.20795156
1986-03-20,,3,74.6,2.5807,3,84.0,2.6955,0.20569655,0.20416602
1986-03-21,,3,79.5,2.2203,3,88.9,2.2529,0.19341847,0.2006002
1986-03-22,0.0,3,85.8,2.0779,4,100.4,2.046,0.18337417,0.19774893
1986-03-23,,4,93.0,2.2298,4,107.7,2.2506,0.1750783,0.19627947
1986-03-24,,4,97.2,2.103,4,104.6,2.0838,0.20511745,0.19519019
1986-03-25,,4,107.7,1.6389,4,115.3,1.2536,0.20096882,0.19270018
1986-03-26,,4,108.8,1.2456,4,127.0,0.8420000000000001,0.18910477,0.19028029
1986-03-27,0.0,4,129.4,1.2171,5,150.2,0.8326,0.17582661,0.18522346
1986-03-28,0.0,5,145.1,1.5204,5,154.8,1.2886,0.16446751,0.18106045
1986-03-29,,5,155.5,1.7615,5,156.6,1.4486,0.15738992,0.17954649
1986-03-30,,5,162.0,1.8508,5,175.4,1.5134,0.30519253,0.18782535
1986-03-31,,5,161.8,1.8918,5,173.3,1.7129,0.25806084,0.1989555
1986-04-01,,5,162.9,1.6702,5,177.8,1.3489,0.31133854,0.21863143
1986-04-02,,5,179.4,1.5957,6,200.4,1.3265,0.26898494,0.22907135
1986-04-03,,6,195.8,1.4278,6,216.5,1.2513,0.24715212,0.22976293
1986-04-04,,6,209.4,1.3622,6,222.7,1.2853,0.2744526,0.22829077
1986-04-05,,6,217.6,1.3317,6,215.0,1.1457,0.24782774,0.22893114
1986-04-06,,6,222.6,1.2933,6,214.0,0.9871,0.23073521,0.22626454
1986-04-07,,6,214.1,1.1344,6,195.8,0.8677,0.21931458,0.22342809
1986-04-08,,6,197.4,0.9907,5,170.2,0.7574,0.2272258,0.22187233
1986-04-09,0.0,6,191.1,1.0443,5,173.6,0.7879,0.22845669,0.22029367
1986-04-10,,6,196.0,1.3077,6,183.7,1.3230000000000002,0.27075714,0.22521839
1986-04-11,,6,194.4,1.5642,6,183.1,1.7454,0.24525964,0.22357097
1986-04-12,,6,200.3,1.8323,6,189.0,1.7708,0.2309702,0.2226704
1986-04-13,,6,216.2,1.7836,6,207.4,1.4724,0.22545502,0.22005911
1986-04-14,,7,226.5,1.8997,6,214.5,1.7016,0.25001535,0.22001058
1986-04-15,,7,235.5,2.0403,6,223.9,1.8892,0.23789954,0.22106346
1986-04-16,,7,240.6,1.7543,7,235.8,1.4661,0.22518647,0.21937963
1986-04-17,,7,241.7,1.5095,7,254.4,1.1434,0.2142148,0.217011
1986-04-18,,7,242.3,1.4648,7,256.2,1.2839,0.21836343,0.21541211
1986-04-19,,7,241.6,1.461,7,248.4,1.0904,0.21043822,0.21383613
1986-04-20,,7,251.1,1.2411,7,269.0,0.8919,0.20810795,0.21323219
1986-04-21,,7,267.9,0.9697,8,287.3,0.5053,0.2168738,0.2136164
1986-04-22,,8,282.2,0.8706,1,333.5,0.3455,0.21324408,0.21273878
1986-04-23,,8,297.9,0.7044,1,359.7,0.2789,0.30215028,0.21902779
